AMT_INCOME_TOTAL,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Machine-op-inspct,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.0382944227198267,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7288271724686395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7288271724686395,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.8614559940048626,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.7288271724686395,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.7288271724686395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.06568306478752377,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.7288271724686395,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.5077791365749342,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.15536497110618144,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.8614559940048626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.8614559940048626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.5077791365749342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.5077791365749342,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.5077791365749342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.5077791365749342,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.286731100681229,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.286731100681229,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.286731100681229,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.6404079581111574,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2.1447972941495284,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2.1447972941495284,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2.1447972941495284,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2.1447972941495284,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
2.1447972941495284,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.286731100681229,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.286731100681229,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.7288271724686395,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.7288271724686395,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.7288271724686395,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.7288271724686395,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.286731100681229,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.24378418546366354,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5974610428935919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.286731100681229,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.06568306478752377,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.15536497110618144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.9498752083623446,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.8185090787872972,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.15536497110618144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.286731100681229,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
-0.286731100681229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.286731100681229,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2606051505747076,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
-0.7730367796473805,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.4193599222174521,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.5974610428935919,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.9498752083623446,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.9498752083623446,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.702701222362118,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-1.0382944227198267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.06568306478752377,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.06568306478752377,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.06568306478752377,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.06568306478752377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.5077791365749342,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-1.17092324425605,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37641300699988667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.286731100681229,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1.2606051505747076,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.2606051505747076,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.24252149350248794,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.7288271724686395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.7288271724686395,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.7288271724686395,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.7288271724686395,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
-0.9498752083623446,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8185090787872972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
